Komentar,Sumber_Video
"plisss benerin dulu sistem nbrt ke brt kepotong 2x yaAllah, 3500 aja merasa boncoss apalagi ini kalo naik 😭😭😭😭",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
ya allah jgn naik kek..ank gw lg magang.kan gk dpt gaji..kasian gw emaknye ini,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
tau kan banteng emang gt👍,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
SEDIH😭😭😭,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Asal jangan kepotong 2X 😭😭,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
buat aja rp 20.000 n sama2 kita lihat laporannya......tetap merugi,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
gkpp si asal g ada drama tap kepotong 2 kali,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Farhan bukannya bikin angkot di bandung barat haratis ❤️❤️❤,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Mending naik Grab ajah lah,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
harus noceng,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"Terakhir naik tj waktu masih d bej tower, lebih enak naik tj drpd kendaraan pribadi.",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
naik jd goceng,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"Biasanya kenaikkan itu cuma naik 10%, 20% ini mah naik sampai 100% 🤣",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
4000 sja,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
baru Minggu besok mau jln² naik Transjakarta eh malah mau naik gmn sih,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
boleh asal gak kena macet!!,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"ya Allah gmna saya rakyat kecil, hi-dup sudah susah di tambah susah, jakarta memang kejam😭😭",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"gubernur nya MUNDUR ,lu pernah bilang di gratiskan",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
tolong metromini kopaja ngaspal.lg biar waktu g kebuang percuma nunggu TJ macet karena jalur dipakai mobil pribadi,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
ya ALLAH,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
ya allah gaji 3jt blm potongan tiap bln blm naek tj goceng berasa bgt😭,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
gue juga gak iklas klw naik tarif nya,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Kopaja lagi aja dah,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
tp gaji ditambahin dongs Pak..,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Maaf mau beralih ke MRT aja kalau gt gakpp nambah 3rb lg naik krl yang penting cepet udah naik tarifnya macett juga iya lama juga iya hadeuhhh. Mikir aja,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Prett lah,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Gak setuju'..Yg daa jakarta macet lagi,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
mantapppp👍 .dah seharusnya sih,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
klo naik mending beralih aja ke ojol sekalian,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"byk yg protes padahal jabar dan Banten udah beberapa di gandeng. cb bayangin ya, Bogor-blok M tiap sabtu itu penumpang luar biasa. poris- juanda tiap hari sabtu siang full penumpang. krn byk yg kajian di blok M. blm hari2 biasa para pekerja, kebantu banget. klu 5rb masih ngeluh beneran dah, jakarta itu macetnya luar biasa. sy aja g sanggup klu pakai kendaraan pribadi. mending naik trasum.",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
yaelah,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
haduh kasian pelajar mending Ahok deh ga nyusahin rakyatnya makin ke sini makin ngadi2 aja loe gubernur,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
hrga naik? gue ogah naik transum lgi.,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Mending ojol deh😀,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
kasian anak2 sekolah pake trasjakarta,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"Model kayak gini jadi gubernur, bukannya cari solusi malah naikan tarif TJ jadi 7K. Anak SD juga bisa ambil keputusan kayak gini gak usah loe pak.",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"semangat teruss temen"" pejuang jakarta btw ada yang pernah liat aku belom di tj😭",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
mendingan naik motor k mna2 dach,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Slogan partai si Anung ..pro rakyat ...preettt cuan di Pemda DKI gilaak ..bejibun ..,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
gubernur bisanya naikkan tarif Transjakarta urus banjir nggak becus,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
ai terosssss,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
siapa yg milih nih wkwk,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
akibat purbaya ...,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Yaa gpp naik asal jangan berdiri dlm bis berjam jam kalo macet 😌 betis udh bekonde wkwkw,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"harusnya klo mau sistem nya kaya krl, ini klo turun cuma 2 halte rugi bgt 🫠",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
ekonomi sedang baik baik saja?,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
belum siap sir pramono ekonomi jakarta sedang baik baik saja? terima kasih semuanya god bless amin*,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
siap² juga macet beralih ke kendaraan pribadi,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"makin mahal aj,suami gaji cuma 2jt abis buat ongkos krja doang pp",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Atur aja anjjjjjjj gue kuliah 😭😭😭,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
alamat macet lg jalanan,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
kalo untk anak pelajar kemahalan soalnya anak sy pulang sekolah naiknTJ,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
urusan naik paling gercep,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"mendingan pada pulang kampung aja, jakarta udah macet banget kasian warga pribumi kena imbasnya, emangnya dikampung gak ada kerjaan? lagian juga lahirnya juga disana kenapa harus kerja dikampung orang",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
😂rasain tuh gubernur pilihan anda semua pada di naik kin * PBB naik sekarang tinggal busway 😂 Rp 5.000 x berapa juta ? padahal anggaran DKI jakarta banyak bgt masa musti warga jakarta juga yg jadi korban nya ??? selamat tuh buat gubernur edan,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"Kalo di hitung"" misalnya bner 7000nih, buat yang jaraknya yg gak terlalu jauh pasti orang milih naik mtor pribadi , karena minusnya TJ klo jam kerja pasti rame dan desak""kan trus gak Dpt tempat duduk ahaha 🤣 kadang kena macet... soalnya gw koridor 9 tau lah gmn ramenye..b🙂",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
mending aku naik grab 9000 ke tempat kerjaku soalnya harganya beda tipis. terus pulang jalan kaki,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"ya elah, ada ada aja... gaji gk seberapa buat yg kerja cuman sebln sejuta sian amat",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Gpp naik..asal bikin Iklan besar2an untuk bilang ngapain bawa mobil dan motor kalo naik TJ nyaman aman tepat waktu.,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"guys, dari pihak tertentu juga tarifnya di ambil pls la naik dikit doang loh? (cmiiw)",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Plis turunin tarif lrt di peak hour🙃,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
siap siap krl pun melonjak,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"demo kemaren ternyata gak guna pada akhirnya semua naik dan rakyat gak bisa berbuat apa2,kendaraan umum naik pbb naik auto gaji dpr ikut naik",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
ew ai,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
aku yg kerja nya pindah pindah gimana ni. sehari biasanya tab 4 sampai 5 kali.,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
pake motor lagi dah,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"sy setuju untuk kenaikan tarif ini, daripada angkot yg ugal-ugalan",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"mending beralih kendaraan pribadi gini mah, gaji 1,5jt bisa apa",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
fugh😒,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"kalo tarif di naikan, jangan macet lagi yaaa,",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
siap siap jakarta makin macet😁😁,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
udah jaklingko mau dihapuskan masa gratisnya,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
walau naik 1500 juga lumayan🥺,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"nambah lg pengeluaran buat transportasi, padahal transportasi yg di andelin saat ini Transjakarta. Di irit2 buat makan malah transportasi naek",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
gimana mau hemat kalo sama aja,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"Tarif naik gaji ga naik,lama2 saving gw perbulan berkurang krn biaya hidup,kapan kaya nya",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"3500 ke 5000 mungkin keliatan kecil naik cuma 1500, tapi bayangin sehari berapa kali tap in out, sebulan lagi 1500 kerasa juga, apalagi buat yang gajinya bahkan ga setengah umr jkt!!!",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"perbaiki sistemnya dulu baru boleh naik tarifnya! apalagi di hectic hours, nunggunya ampunn bisa 1 jam👎🏼. kalo gini ceritanya mending naik kendaraan pribadi lagi, biar sama kek pejabatnya🥰. YUKKK PENGGUNA TJ BALIK KE KENDARAAN PRIBADI!!",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
katanyao di gratiskan kenapa sekarang di naikan. bijimanasih pagub. ini mana janji muu wkwkwk,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
sedangkan gaji karyawan di Indonesia bnyak yg jauh dri UMR,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"bukannya kurangin macet dgn adanya transportasi umum, skrng kalo transportasi umum di mahalin pasti ada yg merasa keberatan dn beralih ke kendaraan pribadi",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
siap² makin macet,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
pak gubernur info dr pak purbaya di bank sentral kan ada dana pemda dki yg mengendap kl g salah sekitar 41 triyun kenapa tidak di cairkan malahan menaikkan tarif TJ jgn warga lg di bebanin,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Smg umr nya naik juga yahh 😂,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
di pastikan jakarta makin macettt...,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"ganti gubernur,,,siapa sih yg milih tuh gubernur??hadehhhh",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
mending naik gojek sekalian,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"Di naikan gpp asal armada di perbanyak terus gk usah terlalu padat , klo terlalu padat org gk bsa nafas dan maling semua di dlm situ, cctv di dlm tj sma aj gk kepake klo ad hehilangan gk bsa membantu @transjakarta",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"suka2 loe ajalah.makanya paling malas milih pemimpin dari partai ini,awal2nya ok begitu udah berjalan pasti ada aja kebijakannya dengan alasan ABC and bla bla bla",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"Ya Allah. Dompet kita, makin ke sana main nya.",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"Alamakk 3,500 aj udah menngis malah jadi 5 rb🗿 klo bolak balik beda tmpat dlm satu hari sangat menyala udah mending beli bensin",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
ga mengatasi masalah macet..😂😂😂,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"Naik GK PP asal fasilitas dan mobil,y di bnykin dan tepat waktu jd GK LM nunggu",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
jgn dinaikin ke,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
tambah macet lagi KLO Transj naik,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"kerja di DKI banyak yg gaji di bawah UMR.naik Transjakarta biar lbh hemat.ini malah mau di naikan,gaji habis buat ongkos 😁😁",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
njis,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
PBB ud bayar gi...msih kurng aj smw d naikin,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
naik naik jadi 5000,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
Kenapa AI? 💔💔,https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
"sepertinya blm layak naik ya krna masih banyk yang bermasalah , antrian membeludak , armada bis sedikit , menunggu bis ber jam"" , sesak padat , dan berdiri ber jam"" ,, krena jalur tj pun sma seperti jalur biasa maceett lebih baik benahi dlu baru naikin tarif",https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269
